time_step,LUT_code,pixels,percentage
26,LUT11,12129,0.72
26,LUT12,22808,1.36
26,LUT13,1634,0.1
26,LUT14,0,0.0
26,LUT15,0,0.0
26,LUT16,0,0.0
26,LUT17,0,0.0
26,LUT18,3513,0.21
26,LUT19,31650,1.89
26,LUT21,395512,23.56
26,LUT22,4964,0.3
26,LUT23,519,0.03
26,LUT24,0,0.0
26,LUT25,0,0.0
27,LUT01,71116,4.24
27,LUT02,,
27,LUT03,,
27,LUT04,334982,19.96
27,LUT05,63994,3.81
27,LUT06,128,0.01
27,LUT07,19,0.0
27,LUT08,385138,22.95
27,LUT09,348681,20.77
27,LUT10,741,0.04
27,LUT11,12094,0.72
27,LUT12,22808,1.36
27,LUT13,1634,0.1
27,LUT14,0,0.0
27,LUT15,0,0.0
27,LUT16,0,0.0
27,LUT17,0,0.0
27,LUT18,3356,0.2
27,LUT19,31650,1.89
27,LUT21,399057,23.77
27,LUT22,2602,0.16
27,LUT23,484,0.03
27,LUT24,4,0.0
27,LUT25,4,0.0
28,LUT01,71405,4.25
28,LUT02,,
28,LUT03,,
28,LUT04,336926,20.07
28,LUT05,60774,3.62
28,LUT06,117,0.01
28,LUT07,19,0.0
28,LUT08,383301,22.84
28,LUT09,348680,20.77
28,LUT10,740,0.04
28,LUT11,12061,0.72
28,LUT12,22808,1.36
28,LUT13,1634,0.1
28,LUT14,0,0.0
28,LUT15,0,0.0
28,LUT16,0,0.0
28,LUT17,0,0.0
28,LUT18,3346,0.2
28,LUT19,31650,1.89
28,LUT21,402558,23.98
28,LUT22,2035,0.12
28,LUT23,434,0.03
28,LUT24,0,0.0
28,LUT25,0,0.0
29,LUT01,71694,4.27
29,LUT02,,
29,LUT03,,
29,LUT04,338882,20.19
29,LUT05,57399,3.42
29,LUT06,112,0.01
29,LUT07,19,0.0
29,LUT08,381439,22.73
29,LUT09,348677,20.77
29,LUT10,744,0.04
29,LUT11,12031,0.72
29,LUT12,22808,1.36
29,LUT13,1634,0.1
29,LUT14,0,0.0
29,LUT15,0,0.0
29,LUT16,0,0.0
29,LUT17,0,0.0
29,LUT18,3382,0.2
29,LUT19,31650,1.89
29,LUT21,406084,24.19
29,LUT22,1548,0.09
29,LUT23,385,0.02
29,LUT24,0,0.0
29,LUT25,0,0.0
30,LUT01,71983,4.29
30,LUT02,,
30,LUT03,,
30,LUT04,340917,20.31
30,LUT05,54132,3.23
30,LUT06,81,0.0
