time_step,class,pixels,percentage
69,gross_forest_all_forest_types,1008500,60.08
69,net_forest_total_disturbed_undisturbed,608315,36.24
69,gross_disturbed_forest,305651,18.21
69,gross_undisturbed_forest,311717,18.57
69,net_disturbed_forest,296658,17.67
69,net_undisturbed_forest,311657,18.57
69,gross_minus_net_disturbed_forest,8993,0.54
69,gross_minus_net_undisturbed_forest,60,0.0
70,gross_forest_all_forest_types,1004962,59.87
70,net_forest_total_disturbed_undisturbed,602413,35.89
70,gross_disturbed_forest,300462,17.9
70,gross_undisturbed_forest,311621,18.57
70,net_disturbed_forest,290853,17.33
70,net_undisturbed_forest,311560,18.56
70,gross_minus_net_disturbed_forest,9609,0.57
70,gross_minus_net_undisturbed_forest,61,0.0
71,gross_forest_all_forest_types,1001485,59.67
71,net_forest_total_disturbed_undisturbed,596669,35.55
71,gross_disturbed_forest,295391,17.6
71,gross_undisturbed_forest,311515,18.56
71,net_disturbed_forest,285215,16.99
71,net_undisturbed_forest,311454,18.56
71,gross_minus_net_disturbed_forest,10176,0.61
71,gross_minus_net_undisturbed_forest,61,0.0
72,gross_forest_all_forest_types,997975,59.46
72,net_forest_total_disturbed_undisturbed,590857,35.2
72,gross_disturbed_forest,290233,17.29
72,gross_undisturbed_forest,311423,18.55
72,net_disturbed_forest,279496,16.65
72,net_undisturbed_forest,311361,18.55
72,gross_minus_net_disturbed_forest,10737,0.64
72,gross_minus_net_undisturbed_forest,62,0.0
73,gross_forest_all_forest_types,994289,59.24
73,net_forest_total_disturbed_undisturbed,584837,34.84
73,gross_disturbed_forest,284931,16.98
73,gross_undisturbed_forest,311167,18.54
73,net_disturbed_forest,273733,16.31
73,net_undisturbed_forest,311104,18.53
73,gross_minus_net_disturbed_forest,11198,0.67
73,gross_minus_net_undisturbed_forest,63,0.0
74,gross_forest_all_forest_types,990568,59.02
74,net_forest_total_disturbed_undisturbed,578776,34.48
74,gross_disturbed_forest,279802,16.67
74,gross_undisturbed_forest,310752,18.51
74,net_disturbed_forest,268088,15.97
74,net_undisturbed_forest,310688,18.51
74,gross_minus_net_disturbed_forest,11714,0.7
74,gross_minus_net_undisturbed_forest,64,0.0
75,gross_forest_all_forest_types,986935,58.8
75,net_forest_total_disturbed_undisturbed,572855,34.13
75,gross_disturbed_forest,274704,16.37
75,gross_undisturbed_forest,310349,18.49
75,net_disturbed_forest,262575,15.64
