time_step,LUT_code,pixels,percentage
33,LUT02,13608,0.81
33,LUT03,406951,24.25
33,LUT04,346896,20.67
33,LUT05,44212,2.63
33,LUT06,471,0.03
33,LUT07,122,0.01
33,LUT08,366044,21.81
33,LUT09,364313,21.7
33,LUT10,732,0.04
33,LUT11,11864,0.71
33,LUT12,54458,3.24
33,LUT13,1634,0.1
33,LUT14,0,0.0
33,LUT15,0,0.0
33,LUT16,0,0.0
33,LUT17,58,0.0
33,LUT18,933,0.06
34,LUT01,66301,3.95
34,LUT02,13676,0.81
34,LUT03,410642,24.46
34,LUT04,348988,20.79
34,LUT05,38029,2.27
34,LUT06,565,0.03
34,LUT07,116,0.01
34,LUT08,367236,21.88
34,LUT09,364305,21.7
34,LUT10,726,0.04
34,LUT11,11764,0.7
34,LUT12,54458,3.24
34,LUT13,1634,0.1
34,LUT14,0,0.0
34,LUT15,0,0.0
34,LUT16,0,0.0
34,LUT17,47,0.0
34,LUT18,1,0.0
35,LUT01,66410,3.96
35,LUT02,13743,0.82
35,LUT03,414280,24.68
35,LUT04,351020,20.91
35,LUT05,32769,1.95
35,LUT06,738,0.04
35,LUT07,117,0.01
35,LUT08,366675,21.85
35,LUT09,364285,21.7
35,LUT10,725,0.04
35,LUT11,11594,0.69
35,LUT12,54458,3.24
35,LUT13,1634,0.1
35,LUT14,0,0.0
35,LUT15,0,0.0
35,LUT16,0,0.0
35,LUT17,39,0.0
35,LUT18,1,0.0
36,LUT01,66519,3.96
36,LUT02,13809,0.82
36,LUT03,417947,24.9
36,LUT04,353065,21.03
36,LUT05,29540,1.76
36,LUT06,854,0.05
36,LUT07,129,0.01
36,LUT08,364032,21.69
36,LUT09,364271,21.7
36,LUT10,720,0.04
36,LUT11,11472,0.68
36,LUT12,54458,3.24
36,LUT13,1634,0.1
36,LUT14,0,0.0
36,LUT15,0,0.0
36,LUT16,0,0.0
36,LUT17,36,0.0
36,LUT18,2,0.0
37,LUT01,66628,3.97
37,LUT02,13878,0.83
37,LUT03,421731,25.13
37,LUT04,355195,21.16
37,LUT05,27963,1.67
37,LUT06,947,0.06
37,LUT07,138,0.01
37,LUT08,359605,21.42
37,LUT09,364223,21.7
37,LUT10,715,0.04
37,LUT11,11336,0.68
37,LUT12,54458,3.24
37,LUT13,1634,0.1
37,LUT14,0,0.0
37,LUT15,0,0.0
37,LUT16,0,0.0
37,LUT17,32,0.0
37,LUT18,5,0.0
38,LUT01,66737,3.98
38,LUT02,13943,0.83
38,LUT03,425460,25.35
38,LUT04,357267,21.29
38,LUT05,27235,1.62
38,LUT06,1014,0.06
38,LUT07,140,0.01
38,LUT08,354419,21.12
38,LUT09,364207,21.7
38,LUT10,710,0.04
38,LUT11,11226,0.67
38,LUT12,54458,3.24
38,LUT13,1634,0.1
38,LUT14,0,0.0
38,LUT15,0,0.0
38,LUT16,0,0.0
38,LUT17,29,0.0
38,LUT18,9,0.0
39,LUT01,66846,3.98
39,LUT02,14011,0.83
39,LUT03,429221,25.57
39,LUT04,359353,21.41
39,LUT05,24101,1.44
39,LUT06,1082,0.06
39,LUT07,145,0.01
39,LUT08,349267,20.81
39,LUT09,364181,21.7
39,LUT10,702,0.04
39,LUT11,11109,0.66
39,LUT12,54458,3.24
39,LUT13,1634,0.1
39,LUT14,0,0.0
39,LUT15,0,0.0
39,LUT16,0,0.0
39,LUT17,28,0.0
39,LUT18,2350,0.14
40,LUT01,66955,3.99
40,LUT02,14079,0.84
40,LUT03,433008,25.8
40,LUT04,361451,21.53
40,LUT05,20766,1.24
40,LUT06,1104,0.07
40,LUT07,139,0.01
40,LUT08,345631,20.59
40,LUT09,364151,21.7
40,LUT10,696,0.04
40,LUT11,11002,0.66
40,LUT12,54458,3.24
40,LUT13,1634,0.1
40,LUT14,0,0.0
40,LUT15,0,0.0
40,LUT16,0,0.0
40,LUT17,25,0.0
40,LUT18,3389,0.2
