time_step,class,pixels,percentage
69,gross_forest_all_forest_types,1009303,60.13
69,net_forest_total_disturbed_undisturbed,620889,36.99
69,gross_disturbed_forest,281048,16.74
69,gross_undisturbed_forest,347115,20.68
69,net_disturbed_forest,273845,16.31
69,net_undisturbed_forest,347044,20.68
69,gross_minus_net_disturbed_forest,7203,0.43
69,gross_minus_net_undisturbed_forest,71,0.0
70,gross_forest_all_forest_types,1006512,59.97
70,net_forest_total_disturbed_undisturbed,616490,36.73
70,gross_disturbed_forest,277311,16.52
70,gross_undisturbed_forest,346849,20.66
70,net_disturbed_forest,269712,16.07
70,net_undisturbed_forest,346778,20.66
70,gross_minus_net_disturbed_forest,7599,0.45
70,gross_minus_net_undisturbed_forest,71,0.0
71,gross_forest_all_forest_types,1003673,59.8
71,net_forest_total_disturbed_undisturbed,612009,36.46
71,gross_disturbed_forest,273498,16.29
71,gross_undisturbed_forest,346593,20.65
71,net_disturbed_forest,265487,15.82
71,net_undisturbed_forest,346522,20.64
71,gross_minus_net_disturbed_forest,8011,0.48
71,gross_minus_net_undisturbed_forest,71,0.0
72,gross_forest_all_forest_types,1000804,59.63
72,net_forest_total_disturbed_undisturbed,607433,36.19
72,gross_disturbed_forest,269645,16.06
72,gross_undisturbed_forest,346325,20.63
72,net_disturbed_forest,261178,15.56
72,net_undisturbed_forest,346255,20.63
72,gross_minus_net_disturbed_forest,8467,0.5
72,gross_minus_net_undisturbed_forest,70,0.0
73,gross_forest_all_forest_types,997891,59.45
73,net_forest_total_disturbed_undisturbed,602774,35.91
73,gross_disturbed_forest,265789,15.84
73,gross_undisturbed_forest,345992,20.61
73,net_disturbed_forest,256852,15.3
73,net_undisturbed_forest,345922,20.61
73,gross_minus_net_disturbed_forest,8937,0.53
73,gross_minus_net_undisturbed_forest,70,0.0
74,gross_forest_all_forest_types,994533,59.25
74,net_forest_total_disturbed_undisturbed,597177,35.58
74,gross_disturbed_forest,261368,15.57
74,gross_undisturbed_forest,345420,20.58
74,net_disturbed_forest,251826,15.0
74,net_undisturbed_forest,345351,20.58
74,gross_minus_net_disturbed_forest,9542,0.57
74,gross_minus_net_undisturbed_forest,69,0.0
75,gross_forest_all_forest_types,991098,59.05
75,net_forest_total_disturbed_undisturbed,591486,35.24
75,gross_disturbed_forest,256865,15.3
75,gross_undisturbed_forest,344813,20.54
75,net_disturbed_forest,246742,14.7
75,net_undisturbed_forest,344744,20.54
75,gross_minus_net_disturbed_forest,10123,0.6
75,gross_minus_net_undisturbed_forest,69,0.0
76,gross_forest_all_forest_types,987592,58.84
76,net_forest_total_disturbed_undisturbed,585723,34.9
76,gross_disturbed_forest,252309,15.03
76,gross_undisturbed_forest,344151,20.5
76,net_disturbed_forest,241641,14.4
76,net_undisturbed_forest,344082,20.5
76,gross_minus_net_disturbed_forest,10668,0.64
76,gross_minus_net_undisturbed_forest,69,0.0
77,gross_forest_all_forest_types,983979,58.62
77,net_forest_total_disturbed_undisturbed,579790,34.54
77,gross_disturbed_forest,247653,14.75
77,gross_undisturbed_forest,343447,20.46
77,net_disturbed_forest,236412,14.08
77,net_undisturbed_forest,343378,20.46
77,gross_minus_net_disturbed_forest,11241,0.67
77,gross_minus_net_undisturbed_forest,69,0.0
78,gross_forest_all_forest_types,980247,58.4
78,net_forest_total_disturbed_undisturbed,573764,34.18
78,gross_disturbed_forest,243279,14.49
78,gross_undisturbed_forest,342389,20.4
